Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,0,240,47,92,.511,15,38,.395,8,13,.615,8,30,38,30,10,8,13,19,117
MIN,1,240,40,81,.494,16,36,.444,25,25,1.000,3,33,36,27,7,6,14,14,121
