Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,1,240,63,103,.612,9,22,.409,19,24,.792,9,35,44,50,10,7,16,19,154
IND,0,240,53,107,.495,14,27,.519,21,25,.840,14,31,45,28,8,6,17,17,141
