Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Russell Westbrook,38:38,5,8,.625,0,0,,4,4,1.000,4,17,21,24,1,1,6,3,14,+21
Bradley Beal,37:21,11,24,.458,1,5,.200,3,5,.600,2,3,5,6,2,1,5,3,26,+14
Rui Hachimura,31:19,12,19,.632,1,2,.500,2,2,1.000,1,6,7,2,0,1,2,0,27,+20
Raul Neto,23:42,3,7,.429,1,2,.500,2,2,1.000,0,0,0,8,1,1,0,2,9,+13
Alex Len,17:03,4,4,1.000,0,0,,4,5,.800,0,2,2,0,1,0,0,3,12,+17
Dāvis Bertāns,26:55,5,12,.417,4,11,.364,0,0,,1,3,4,5,0,0,2,5,14,-4
Ish Smith,17:31,6,8,.750,1,1,1.000,0,0,,1,1,2,1,1,0,0,0,13,-3
Chandler Hutchison,16:23,5,7,.714,1,1,1.000,2,2,1.000,0,0,0,3,3,0,0,0,13,-9
Robin Lopez,15:45,5,7,.714,0,0,,1,2,.500,0,1,1,1,0,0,0,1,11,0
Daniel Gafford,15:11,7,7,1.000,0,0,,1,2,.500,0,2,2,0,1,3,1,2,15,-2
Cassius Winston,0:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
