Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Victor Oladipo,33:55,.531,.472,.556,.222,0.0,23.6,11.0,33.8,1.5,0.0,4.8,28.2,113,124,2.8
Danuel House,30:23,.547,.545,.636,.182,3.3,7.5,5.3,11.7,0.0,0.0,7.8,19.6,107,133,-4.5
Jae'Sean Tate,29:14,.742,.714,.143,.571,6.8,7.8,7.3,6.1,1.7,3.4,10.2,15.4,139,126,0.6
DeMarcus Cousins,24:57,.563,.563,.375,.000,4.0,36.6,19.2,7.0,6.1,0.0,11.1,16.6,103,110,0.9
P.J. Tucker,23:23,.000,.000,1.000,.000,0.0,0.0,0.0,11.7,2.2,0.0,40.0,9.9,23,130,-15.7
David Nwaba,31:42,.302,.286,.214,.143,6.3,10.8,8.4,5.2,1.6,3.1,11.8,24.6,64,126,-14.4
Sterling Brown,28:12,.424,.389,.667,.111,3.5,24.3,13.2,28.5,1.8,0.0,9.6,17.1,101,123,-3.6
Ben McLemore,18:27,.805,.875,.875,.375,5.4,6.2,5.8,0.0,0.0,0.0,9.7,25.8,127,133,6.3
Mason Jones,15:13,.500,.500,.833,.000,0.0,15.0,7.0,22.0,0.0,0.0,14.3,21.2,94,130,-4.4
Rodions Kurucs,4:31,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,11.2,43.4,0.0,20.4,0,80,8.7
