Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Andrew Wiggins,32:16,.477,.444,.333,.111,7.3,15.8,11.8,18.8,1.5,0.0,5.0,27.7,105,98,-3.7
Draymond Green,32:15,.425,.400,.000,.400,0.0,28.5,15.2,34.3,0.0,3.0,40.5,13.8,93,97,-3.4
Stephen Curry,31:21,.706,.667,.619,.333,0.0,13.0,7.0,42.6,1.6,0.0,11.1,38.8,126,98,12.9
Kent Bazemore,30:17,.929,.929,.714,.000,0.0,20.2,10.8,4.7,0.0,0.0,0.0,10.4,165,100,2.6
Kevon Looney,27:22,.333,.333,.000,.000,12.8,26.1,19.9,8.7,1.8,0.0,0.0,4.9,138,96,-1.4
Juan Toscano-Anderson,32:23,.583,.583,.667,.000,3.6,25.2,15.2,31.6,0.0,0.0,25.0,11.1,126,100,0.8
Jordan Poole,26:20,.497,.364,.545,.636,4.4,11.6,8.3,15.8,0.0,0.0,6.6,25.7,110,102,-8.2
Mychal Mulder,19:46,.833,.833,.867,.000,0.0,0.0,0.0,12.1,0.0,0.0,0.0,34.1,143,103,15.7
Nico Mannion,3:59,,,,,0.0,0.0,0.0,28.7,12.2,0.0,100.0,11.3,54,77,2.9
Alen Smailagić,3:59,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.3,0,104,-18.5
