Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Rudy Gobert,34:35,8,8,1.000,0,0,,2,4,.500,1,4,5,2,1,3,2,4,18,+1
Royce O'Neale,34:02,2,6,.333,2,5,.400,0,0,,3,7,10,4,1,0,1,2,6,-5
Joe Ingles,33:32,3,14,.214,3,13,.231,1,2,.500,1,4,5,3,0,1,1,0,10,-5
Mike Conley,31:47,10,19,.526,3,9,.333,3,5,.600,2,7,9,7,0,1,4,0,26,0
Bojan Bogdanović,29:04,1,11,.091,1,7,.143,4,4,1.000,0,1,1,0,2,0,2,1,7,-6
Jordan Clarkson,26:27,5,20,.250,1,10,.100,2,2,1.000,2,2,4,8,2,0,1,2,13,0
Georges Niang,24:23,4,11,.364,4,9,.444,2,2,1.000,3,2,5,0,1,0,0,1,14,+12
Derrick Favors,13:25,1,1,1.000,0,0,,0,0,,4,4,8,0,0,1,0,3,2,-2
Ersan İlyasova,11:10,3,5,.600,2,4,.500,0,0,,0,2,2,0,2,0,0,4,8,+1
Trent Forrest,1:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
