Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,0,240,42,91,.462,16,37,.432,22,35,.629,16,39,55,26,12,9,15,27,122
HOU,1,240,41,89,.461,16,40,.400,17,24,.708,9,39,48,25,3,3,17,24,115
