Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Deandre Ayton,37:30,10,13,.769,0,1,.000,2,2,1.000,2,9,11,1,0,2,4,3,22,-11
Mikal Bridges,36:16,4,10,.400,4,8,.500,2,2,1.000,0,1,1,2,0,1,0,3,14,-3
Devin Booker,34:55,9,17,.529,3,7,.429,1,2,.500,0,2,2,2,0,0,8,4,22,-13
Chris Paul,32:27,6,12,.500,1,2,.500,8,8,1.000,1,4,5,6,0,1,2,2,21,-4
Jae Crowder,29:18,1,5,.200,0,4,.000,2,2,1.000,0,3,3,4,0,0,1,4,4,-11
Cameron Johnson,22:18,3,9,.333,3,8,.375,0,0,,0,4,4,2,0,0,0,0,9,+14
Cameron Payne,15:33,1,3,.333,0,1,.000,0,0,,1,3,4,3,1,0,2,1,2,+7
Jevon Carter,14:52,0,1,.000,0,1,.000,0,0,,0,2,2,2,0,0,0,2,0,+12
Frank Kaminsky,9:55,1,3,.333,0,1,.000,1,2,.500,3,1,4,2,0,0,0,1,3,+14
Langston Galloway,6:56,2,3,.667,2,2,1.000,3,3,1.000,1,0,1,0,0,0,0,0,9,+10
