Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIA,240,.568,.512,.444,.321,14.0,69.2,44.2,74.3,2.2,10.9,8.0,100.0,113.8,115.9
BOS,240,.513,.485,.354,.121,30.8,86.0,55.8,52.4,7.6,11.1,6.3,100.0,115.9,113.8
