Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,45:20,.674,.608,.189,.459,4.5,16.3,9.8,22.8,0.0,1.7,0.0,38.9,151,129,15.5
Marcus Smart,43:45,.579,.417,.667,1.000,2.3,8.5,5.1,31.2,2.2,1.8,25.8,10.5,130,126,-0.4
Jaylen Brown,43:31,.324,.292,.500,.208,0.0,14.2,6.4,5.7,2.2,3.6,13.2,27.5,68,123,-13.8
Robert Williams,23:27,.644,.667,.000,.667,13.0,31.5,21.4,17.0,0.0,3.3,0.0,13.1,157,126,5.3
Evan Fournier,20:47,.667,.667,.667,.000,0.0,11.9,5.4,0.0,2.3,0.0,25.0,15.2,92,126,-6.4
Aaron Nesmith,30:14,.889,.889,.333,.000,6.7,16.3,11.1,4.8,1.6,0.0,0.0,11.8,183,127,4.6
Tristan Thompson,29:11,.410,.375,.000,.500,27.9,29.6,28.7,20.9,0.0,5.3,17.0,16.0,119,124,-1.6
Payton Pritchard,13:18,.375,.375,1.000,.000,7.7,9.3,8.4,0.0,3.6,0.0,20.0,14.9,76,124,-9.4
Grant Williams,8:45,1.000,1.000,.750,.000,0.0,14.1,6.4,0.0,0.0,0.0,0.0,18.1,184,131,8.9
Tremont Waters,6:42,1.500,1.500,1.000,.000,0.0,0.0,0.0,57.8,0.0,0.0,50.0,11.8,161,133,6.1
