Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,1,265,49,105,.467,18,38,.474,27,36,.750,17,35,52,31,7,7,13,26,143
SAS,0,265,49,92,.533,11,24,.458,31,38,.816,8,35,43,29,6,1,11,27,140
