Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,1,240,41,87,.471,7,21,.333,23,29,.793,16,37,53,23,5,7,15,18,112
CHI,0,240,40,95,.421,7,32,.219,18,18,1.000,13,29,42,24,5,6,11,20,105
