Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
De'Aaron Fox,39:00,4,17,.235,1,5,.200,7,8,.875,1,7,8,10,0,1,2,5,16,+19
Harrison Barnes,37:44,8,11,.727,3,6,.500,2,2,1.000,0,5,5,4,2,0,3,1,21,+14
Buddy Hield,37:31,10,17,.588,7,12,.583,2,2,1.000,0,5,5,3,3,1,1,2,29,+16
Richaun Holmes,31:47,8,11,.727,0,0,,4,6,.667,5,7,12,3,0,0,2,5,20,+17
Marvin Bagley,21:51,7,14,.500,1,3,.333,1,5,.200,8,4,12,2,1,0,3,2,16,+15
Tyrese Haliburton,30:04,3,11,.273,1,4,.250,0,0,,1,1,2,7,0,1,2,1,7,-8
Hassan Whiteside,15:34,4,7,.571,0,1,.000,1,3,.333,2,4,6,0,0,0,1,0,9,-3
Cory Joseph,12:49,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,1,3,+1
Glenn Robinson,11:43,0,3,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,1,0,-1
Justin James,0:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Robert Woodard,0:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Chimezie Metu,0:39,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,0,0,0
