Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,0,240,39,76,.513,15,37,.405,16,28,.571,7,29,36,24,7,6,13,21,109
DEN,1,240,40,100,.400,14,37,.378,11,15,.733,23,29,52,25,6,6,9,23,105
