Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Rui Hachimura,35:05,6,11,.545,0,1,.000,2,2,1.000,0,6,6,0,1,0,3,3,14,+23
Russell Westbrook,34:56,8,20,.400,1,3,.333,2,2,1.000,1,18,19,10,0,0,6,3,19,+18
Deni Avdija,26:51,2,6,.333,1,3,.333,0,0,,1,4,5,2,2,0,0,0,5,+2
Bradley Beal,20:52,6,11,.545,3,4,.750,2,2,1.000,1,2,3,6,0,0,2,1,17,+18
Alex Len,14:57,6,11,.545,0,1,.000,0,0,,1,0,1,0,0,0,0,2,12,-8
Garrison Mathews,31:22,2,4,.500,2,4,.500,0,0,,0,2,2,1,0,0,1,2,6,-2
Raul Neto,19:37,5,12,.417,2,4,.500,0,0,,0,2,2,1,0,0,0,4,12,+8
Robin Lopez,19:31,3,3,1.000,0,0,,2,2,1.000,1,3,4,2,1,2,1,0,8,+25
Jerome Robinson,18:08,0,5,.000,0,1,.000,0,0,,1,0,1,1,2,0,2,3,0,-5
Daniel Gafford,13:32,6,7,.857,0,0,,1,1,1.000,1,4,5,0,1,3,2,1,13,-3
Isaac Bonga,4:17,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,2,0,-2
Cassius Winston,0:52,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4
