Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
LeBron James,35:41,.518,.432,.318,.318,2.5,26.9,14.4,44.5,2.7,0.0,13.8,32.3,111,100,8.5
Anthony Davis,35:03,.585,.577,.231,.269,18.1,11.0,14.6,29.5,2.7,0.0,3.3,34.0,130,103,15.4
Dennis Schröder,32:43,.500,.500,.333,.000,2.8,8.8,5.7,13.7,1.5,2.9,16.7,21.8,93,105,-2.8
Marc Gasol,20:00,.000,.000,1.000,.000,9.1,28.8,18.6,17.6,0.0,9.4,0.0,2.0,146,98,0.5
Kentavious Caldwell-Pope,17:08,.619,.563,.250,.250,10.6,0.0,5.4,9.4,0.0,0.0,0.0,20.6,141,112,3.3
Wesley Matthews,25:15,.000,.000,1.000,.000,0.0,7.6,3.7,13.9,0.0,3.7,0.0,3.1,77,107,-8.5
Montrezl Harrell,23:26,.333,.333,.000,.000,7.7,36.9,21.9,5.6,2.0,0.0,25.0,13.5,69,99,-8.4
Kyle Kuzma,23:26,.500,.500,.364,.000,3.9,12.3,8.0,6.7,2.0,4.0,21.4,23.7,82,101,-7.7
Talen Horton-Tucker,14:21,.417,.417,.333,.000,0.0,6.7,3.2,0.0,3.3,13.1,0.0,16.6,91,93,2.1
Markieff Morris,12:57,.375,.375,1.000,.000,0.0,29.7,14.4,0.0,0.0,0.0,0.0,12.2,84,104,-10.6
