Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,0,240,41,101,.406,14,33,.424,13,16,.813,16,42,58,27,8,7,13,20,109
SAS,1,240,36,85,.424,13,34,.382,18,26,.692,8,37,45,23,3,8,13,20,103
