Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,0,240,43,90,.478,9,36,.250,9,9,1.000,9,38,47,26,4,3,13,16,104
TOR,1,240,37,90,.411,12,45,.267,14,16,.875,7,31,38,20,5,4,10,17,100
