Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Russell Westbrook,31:40,7,19,.368,0,2,.000,5,10,.500,0,14,14,12,2,0,5,1,19,+16
Bradley Beal,30:27,12,23,.522,2,6,.333,8,8,1.000,2,6,8,6,1,0,3,1,34,+6
Garrison Mathews,28:21,4,6,.667,3,4,.750,7,7,1.000,1,8,9,0,0,0,0,3,18,-9
Rui Hachimura,26:13,3,9,.333,0,3,.000,0,0,,1,5,6,2,0,0,1,3,6,+4
Moritz Wagner,11:50,4,5,.800,2,3,.667,2,2,1.000,0,1,1,0,1,0,0,2,12,+4
Raul Neto,25:47,1,6,.167,1,2,.500,0,0,,1,1,2,6,0,0,2,0,3,+9
Deni Avdija,20:49,1,6,.167,0,2,.000,0,0,,0,2,2,0,0,1,1,4,2,+17
Dāvis Bertāns,20:26,6,13,.462,5,11,.455,2,2,1.000,2,2,4,0,2,0,0,0,19,+24
Alex Len,18:46,4,5,.800,0,0,,2,4,.500,3,1,4,0,0,4,2,5,10,-5
Robin Lopez,17:24,1,3,.333,0,0,,0,0,,5,1,6,1,0,1,2,4,2,+17
Troy Brown,4:24,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-2
Isaac Bonga,3:04,1,1,1.000,0,0,,1,1,1.000,0,0,0,0,0,0,0,1,3,+1
Anthony Gill,0:49,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
