Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,0,240,40,83,.482,14,31,.452,11,13,.846,10,27,37,23,6,5,18,16,105
GSW,1,240,40,82,.488,20,41,.488,15,18,.833,9,29,38,25,13,3,15,19,115
