Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,1,240,36,85,.424,10,35,.286,12,16,.750,6,32,38,24,8,5,14,16,94
LAL,0,240,43,91,.473,17,33,.515,12,20,.600,13,42,55,26,10,2,17,19,115
