Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHI,240,.609,.604,.407,.187,31.9,75.9,55.4,71.7,10.1,14.5,14.7,100.0,121.1,99.9
CHO,240,.506,.511,.389,.200,24.1,68.1,44.6,76.3,11.1,5.6,13.3,100.0,99.9,121.1
