Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Vučević,30:39,12,24,.500,5,7,.714,0,0,,6,8,14,3,2,1,1,2,29,+14
Coby White,30:07,5,12,.417,3,8,.375,1,2,.500,0,4,4,6,0,0,4,5,14,+7
Zach LaVine,27:27,5,11,.455,3,8,.375,0,0,,0,3,3,2,0,0,4,2,13,+8
Daniel Theis,26:07,5,8,.625,1,2,.500,1,2,.500,4,3,7,2,2,2,3,3,12,+7
Patrick Williams,26:05,4,5,.800,0,0,,3,5,.600,1,8,9,2,0,1,2,1,11,+19
Garrett Temple,23:38,5,11,.455,2,5,.400,0,0,,0,3,3,2,2,1,1,1,12,+7
Lauri Markkanen,20:50,4,5,.800,2,3,.667,0,0,,1,6,7,1,1,2,0,1,10,0
Tomáš Satoranský,19:57,2,3,.667,1,2,.500,1,2,.500,0,1,1,4,0,0,0,3,6,+12
Thaddeus Young,19:56,3,8,.375,0,0,,1,3,.333,3,3,6,8,2,1,2,1,7,+12
Javonte Green,7:25,0,2,.000,0,1,.000,3,3,1.000,0,1,1,2,1,0,0,0,3,+11
Denzel Valentine,1:57,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,+2
Ryan Arcidiacono,1:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
Cristiano Felício,1:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+2
Devon Dotson,1:57,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+2
