Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,1,240,41,91,.451,16,49,.327,13,22,.591,9,35,44,27,8,4,10,16,111
ORL,0,240,39,96,.406,12,34,.353,13,15,.867,16,41,57,22,6,4,14,19,103
