Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,0,240,37,83,.446,9,26,.346,20,28,.714,9,29,38,25,9,6,11,23,103
POR,1,240,43,90,.478,13,29,.448,19,24,.792,14,35,49,18,5,8,15,20,118
