Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kevin Huerter,33:58,7,14,.500,2,5,.400,0,0,,0,1,1,1,3,1,3,2,16,-28
John Collins,31:41,6,16,.375,1,6,.167,4,4,1.000,2,5,7,1,2,0,1,3,17,-28
Cam Reddish,30:57,5,14,.357,0,3,.000,2,2,1.000,1,1,2,3,1,0,1,1,12,-22
Rajon Rondo,28:23,0,7,.000,0,3,.000,0,0,,0,6,6,8,0,0,0,0,0,-28
Clint Capela,26:34,3,14,.214,0,0,,0,0,,8,9,17,1,0,0,1,4,6,-20
Tony Snell,23:37,4,5,.800,4,4,1.000,0,0,,1,1,2,2,1,0,1,0,12,-4
Brandon Goodwin,19:37,1,10,.100,1,5,.200,3,4,.750,1,1,2,3,0,0,2,1,6,+7
Danilo Gallinari,18:04,1,6,.167,0,2,.000,3,3,1.000,1,3,4,0,0,0,2,2,5,+2
Solomon Hill,15:54,2,4,.500,1,2,.500,1,1,1.000,0,2,2,0,0,0,0,1,6,+4
Nathan Knight,3:45,2,3,.667,0,0,,1,1,1.000,1,0,1,0,1,0,0,1,5,+4
Bruno Fernando,3:45,1,2,.500,0,0,,2,2,1.000,2,1,3,0,0,0,0,0,4,+4
Skylar Mays,3:45,0,3,.000,0,1,.000,2,2,1.000,1,1,2,0,0,0,0,0,2,+4
