Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,1,240,39,81,.481,15,40,.375,21,25,.840,6,45,51,24,7,10,17,17,114
HOU,0,240,41,112,.366,9,43,.209,8,13,.615,19,31,50,15,11,5,10,19,99
