Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Donovan Mitchell,36:00,.528,.457,.391,.348,3.6,12.5,9.2,39.5,1.3,1.9,13.1,37.3,107,98,2.5
Rudy Gobert,32:24,.601,.556,.000,.667,8.0,25.5,19.1,4.7,0.0,12.9,14.7,18.5,112,88,3.7
Bojan Bogdanović,32:02,.555,.400,.600,.800,0.0,11.7,7.4,13.0,1.5,0.0,6.9,20.0,117,100,0.6
Mike Conley,31:39,.804,.792,.500,.083,0.0,9.5,6.0,22.6,1.5,0.0,19.4,21.5,127,101,3.6
Royce O'Neale,30:15,.850,.800,.800,.400,8.6,22.3,17.3,13.9,3.1,0.0,25.4,11.5,139,90,6.1
Joe Ingles,25:50,.800,.800,.800,.000,0.0,8.7,5.5,16.7,0.0,2.7,28.6,11.9,116,103,-0.5
Jordan Clarkson,20:58,.625,.625,.667,.000,6.2,3.6,4.5,0.0,2.2,0.0,20.0,31.5,91,102,-3.9
Derrick Favors,15:36,,,,,0.0,9.6,6.1,7.9,0.0,0.0,,0.0,238,103,-5.2
Georges Niang,13:39,.400,.400,.600,.000,0.0,22.0,13.9,11.0,3.4,10.2,0.0,16.1,90,84,5.4
Miye Oni,1:37,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,109,-4.4
