Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Brandon Goodwin,32:15,2,11,.182,1,5,.200,0,0,,0,3,3,2,0,0,4,1,5,-39
Lou Williams,30:57,2,7,.286,0,1,.000,6,7,.857,2,6,8,5,1,0,1,1,10,-17
Solomon Hill,30:17,4,10,.400,2,4,.500,4,4,1.000,3,2,5,4,0,0,0,4,14,-35
John Collins,28:55,8,11,.727,2,2,1.000,3,4,.750,0,4,4,2,0,0,2,2,21,-15
Clint Capela,24:18,4,13,.308,0,0,,1,4,.250,6,2,8,0,0,2,2,1,9,-18
Skylar Mays,22:31,5,8,.625,1,3,.333,0,0,,1,4,5,1,1,0,1,0,11,-21
Danilo Gallinari,21:50,1,9,.111,0,2,.000,2,2,1.000,2,3,5,1,0,0,0,2,4,-13
Onyeka Okongwu,16:06,0,0,,0,0,,0,0,,1,0,1,1,1,1,2,1,0,-23
Kris Dunn,14:50,1,6,.167,0,1,.000,3,4,.750,0,2,2,1,0,0,1,5,5,-11
Nathan Knight,9:46,0,3,.000,0,1,.000,4,4,1.000,1,2,3,0,0,0,0,1,4,-14
Bruno Fernando,8:15,0,3,.000,0,0,,0,0,,1,2,3,0,0,0,1,0,0,-14
