Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BRK,240,.566,.528,.466,.193,17.4,66.7,40.0,53.8,5.9,4.5,15.1,100.0,105.8,121.5
PHI,240,.598,.564,.287,.234,33.3,82.6,60.0,56.3,11.8,8.5,12.6,100.0,121.5,105.8
