Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,1,240,44,82,.537,15,38,.395,12,16,.750,4,33,37,35,6,3,11,20,115
CLE,0,240,35,74,.473,10,31,.323,21,25,.840,5,30,35,25,7,4,15,15,101
