Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trevor Ariza,32:25,5,9,.556,4,8,.500,1,2,.500,0,2,2,0,0,0,0,2,15,+11
Jimmy Butler,32:03,4,8,.500,0,0,,7,7,1.000,2,4,6,11,2,0,1,2,15,+11
Bam Adebayo,30:31,9,12,.750,0,1,.000,0,0,,2,9,11,5,1,1,1,0,18,+13
Victor Oladipo,29:35,3,13,.231,1,6,.167,1,2,.500,0,1,1,5,2,1,4,5,8,+10
Duncan Robinson,29:00,6,9,.667,6,9,.667,0,0,,0,3,3,2,1,0,2,3,18,+18
Goran Dragić,26:46,5,10,.500,3,6,.500,0,0,,0,2,2,4,0,0,1,1,13,+3
Nemanja Bjelica,24:11,4,10,.400,1,5,.200,1,3,.333,0,7,7,5,0,0,1,3,10,+7
Tyler Herro,23:02,4,7,.571,0,3,.000,2,2,1.000,0,3,3,1,0,0,0,2,10,+4
Precious Achiuwa,8:53,3,3,1.000,0,0,,0,0,,0,2,2,1,0,1,1,0,6,-3
Gabe Vincent,1:47,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-2
Max Strus,1:47,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-2
