Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHO,0,240,38,93,.409,8,31,.258,18,24,.750,16,35,51,23,8,5,8,23,102
DET,1,240,39,85,.459,9,32,.281,12,20,.600,10,36,46,21,3,3,13,21,99
