Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,0,240,49,93,.527,12,27,.444,10,14,.714,15,26,41,27,7,3,11,19,120
SAC,1,240,48,80,.600,12,25,.480,15,19,.789,6,24,30,32,5,1,13,19,123
