Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyle Kuzma,34:07,10,20,.500,4,10,.400,1,3,.333,5,8,13,3,1,0,3,5,25,+8
Dennis Schröder,34:01,11,20,.550,2,4,.500,4,5,.800,0,1,1,9,1,1,3,1,28,+9
Markieff Morris,30:16,4,10,.400,3,7,.429,0,0,,0,5,5,3,0,0,0,0,11,+6
Kentavious Caldwell-Pope,29:09,4,4,1.000,2,2,1.000,0,0,,0,1,1,2,0,0,0,1,10,+20
Damian Jones,14:41,0,0,,0,0,,0,0,,1,0,1,0,0,1,0,3,0,+1
Montrezl Harrell,32:47,13,22,.591,0,1,.000,0,0,,7,5,12,1,0,1,2,2,26,-2
Talen Horton-Tucker,19:02,3,9,.333,0,1,.000,3,4,.750,0,2,2,5,2,0,2,3,9,-15
Alfonzo McKinnie,15:52,4,6,.667,1,2,.500,2,2,1.000,1,1,2,0,1,0,0,1,11,-19
Wesley Matthews,15:48,0,2,.000,0,0,,0,0,,1,0,1,2,1,0,1,2,0,-12
Jared Dudley,14:17,0,0,,0,0,,0,0,,0,3,3,2,1,0,0,1,0,-11
