Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAL,240,.605,.591,.290,.151,38.5,81.3,57.7,55.1,7.5,5.5,10.0,100.0,129.3,132.5
SAC,240,.696,.675,.313,.238,18.8,61.5,42.3,66.7,5.4,1.5,12.8,100.0,132.5,129.3
