Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Stephen Curry,34:59,5,17,.294,1,6,.167,2,4,.500,1,3,4,5,1,0,0,3,13,-10
Andrew Wiggins,33:55,8,12,.667,2,4,.500,1,1,1.000,0,1,1,3,1,0,1,1,19,-7
Draymond Green,31:17,1,3,.333,0,2,.000,2,3,.667,0,6,6,6,2,0,3,4,4,-11
Kelly Oubre,24:40,4,13,.308,0,6,.000,0,0,,1,4,5,0,1,0,2,4,8,-11
James Wiseman,18:01,5,10,.500,0,0,,0,0,,1,3,4,0,1,1,3,3,10,-7
Damion Lee,22:17,2,5,.400,2,4,.500,1,2,.500,0,3,3,1,2,0,1,1,7,+3
Eric Paschall,20:07,7,14,.500,0,3,.000,5,5,1.000,2,1,3,1,0,0,0,1,19,+3
Kent Bazemore,19:02,3,5,.600,1,2,.500,0,0,,0,3,3,2,0,1,0,0,7,+4
Brad Wanamaker,15:15,1,3,.333,1,1,1.000,2,2,1.000,1,1,2,3,1,0,0,1,5,+8
Kevon Looney,12:14,2,2,1.000,0,0,,2,2,1.000,2,1,3,3,1,0,3,2,6,-4
Mychal Mulder,8:13,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,0,1,3,-3
