Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jakob Poeltl,36:32,3,6,.500,0,0,,2,2,1.000,7,4,11,2,1,4,3,4,8,+13
DeMar DeRozan,35:02,3,8,.375,1,3,.333,1,1,1.000,0,2,2,9,2,0,1,1,8,+10
Dejounte Murray,32:19,10,22,.455,0,5,.000,6,6,1.000,1,11,12,6,2,0,0,0,26,+16
Keldon Johnson,31:23,7,14,.500,1,3,.333,3,4,.750,2,6,8,3,1,0,0,2,18,+11
Derrick White,26:51,9,15,.600,4,8,.500,3,5,.600,0,2,2,4,4,0,0,3,25,+13
Patty Mills,25:51,4,11,.364,2,8,.250,0,0,,0,2,2,2,1,0,3,2,10,+1
Lonnie Walker,19:16,5,7,.714,1,3,.333,0,0,,0,1,1,2,0,0,0,0,11,-1
Rudy Gay,19:07,5,10,.500,1,3,.333,1,1,1.000,0,3,3,2,1,0,2,0,12,+8
Devin Vassell,7:00,0,1,.000,0,1,.000,0,0,,0,1,1,1,1,0,0,1,0,-11
Drew Eubanks,6:39,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,4,0
