Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ben Simmons,36:25,4,7,.571,0,0,,4,8,.500,0,4,4,6,3,0,2,2,12,+11
Tobias Harris,33:49,4,11,.364,0,0,,2,3,.667,2,6,8,4,2,1,2,2,10,+20
Joel Embiid,32:48,9,19,.474,1,5,.200,16,20,.800,3,3,6,1,0,1,4,1,35,+12
Seth Curry,31:47,4,9,.444,1,5,.200,0,0,,0,1,1,2,1,0,0,3,9,+16
Danny Green,24:04,6,7,.857,5,6,.833,0,0,,0,2,2,1,2,0,1,3,17,+21
Matisse Thybulle,19:35,1,2,.500,1,2,.500,0,0,,0,2,2,1,1,1,0,1,3,-7
Shake Milton,19:13,3,8,.375,0,1,.000,0,0,,1,2,3,0,0,0,2,3,6,-6
Dwight Howard,14:06,0,1,.000,0,1,.000,4,4,1.000,2,7,9,0,1,0,1,3,4,0
Furkan Korkmaz,13:32,3,7,.429,1,4,.250,3,4,.750,1,2,3,0,1,0,1,0,10,-2
Mike Scott,12:22,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-9
Tyrese Maxey,1:13,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4
Paul Reed,1:06,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,-2
