Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,240,.588,.527,.329,.534,23.7,90.6,54.3,47.1,11.9,11.1,12.6,100.0,114.5,103.7
BOS,240,.616,.571,.486,.257,9.4,76.3,45.7,57.6,5.4,12.2,20.4,100.0,103.7,114.5
