Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Malik Beasley,26:18,.756,.731,.462,.154,0.0,13.7,6.4,0.0,0.0,0.0,6.7,23.2,141,129,0.6
D'Angelo Russell,25:54,.415,.438,.438,.125,4.0,13.9,8.6,18.0,1.8,0.0,22.9,34.6,75,125,-12.5
Ricky Rubio,25:15,.375,.375,.500,.000,4.1,4.8,4.4,23.7,3.6,0.0,42.9,11.4,82,122,-7.3
Naz Reid,24:18,.751,.750,.300,.300,4.3,24.7,13.8,7.0,1.9,7.1,15.0,22.4,129,117,3.5
Jarrett Culver,20:39,.500,.500,.250,.000,5.1,5.8,5.4,0.0,0.0,0.0,33.3,11.9,73,130,-16.3
Anthony Edwards,26:21,.479,.500,.500,.250,0.0,13.7,6.4,12.5,0.0,3.3,14.5,32.3,88,127,-9.2
Jordan McLaughlin,24:18,.714,.714,.429,.000,4.3,14.8,9.2,0.0,1.9,0.0,0.0,11.8,149,125,0.2
Ed Davis,16:26,.000,.000,.000,.000,25.4,43.8,34.0,20.9,0.0,0.0,0.0,10.0,90,125,-5.6
Jake Layman,15:06,.602,.417,.500,1.500,0.0,7.9,3.7,8.9,9.1,0.0,9.1,29.7,122,109,5.6
Juan Hernangómez,14:20,.833,.833,.667,.000,0.0,25.1,11.7,0.0,0.0,0.0,0.0,8.6,167,128,0.2
Jarred Vanderbilt,12:00,.872,1.000,.000,.333,17.4,20.0,18.6,13.3,3.8,0.0,46.6,22.0,98,120,-2.7
Jaden McDaniels,9:05,.000,.000,.500,.000,0.0,13.2,6.1,12.6,0.0,0.0,0.0,9.0,35,129,-13.2
