Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,0,240,34,79,.430,14,25,.560,13,21,.619,14,41,55,23,9,6,25,21,95
CLE,1,240,32,88,.364,7,32,.219,15,22,.682,14,29,43,22,13,10,13,17,86
