Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ben Simmons,34:59,.462,.462,.000,.000,2.6,25.2,13.5,21.8,0.0,2.9,13.3,17.9,99,100,-2.7
Tobias Harris,29:37,.688,.688,.313,.000,3.1,13.2,7.9,10.9,0.0,0.0,5.9,23.9,127,105,4.7
Seth Curry,25:34,.739,.714,.286,.143,0.0,3.8,1.8,9.8,0.0,4.0,21.2,15.4,112,105,-2.3
Joel Embiid,24:54,.518,.400,.300,.800,3.6,39.3,20.8,20.1,3.8,12.3,6.9,24.3,116,82,10.7
Danny Green,22:53,.650,.650,.800,.000,7.9,17.1,12.3,17.7,2.1,0.0,9.1,20.0,127,100,7.7
Shake Milton,26:43,.406,.318,.545,.273,3.4,3.7,3.5,26.5,1.8,0.0,0.0,19.2,113,103,-1.4
Tyrese Maxey,21:13,.527,.500,.300,.100,0.0,9.2,4.4,12.2,2.2,0.0,0.0,20.5,115,101,0.0
Dwight Howard,17:31,.580,.667,.000,.667,31.0,39.1,34.9,7.8,0.0,0.0,27.9,25.6,102,99,-7.2
Matisse Thybulle,16:17,.400,.400,.600,.000,0.0,12.0,5.8,29.4,5.8,0.0,0.0,12.8,115,92,6.4
Vincent Poirier,5:35,.362,.000,.000,4.000,16.2,0.0,8.4,18.7,0.0,0.0,0.0,20.6,112,108,-5.6
Isaiah Joe,5:35,.000,.000,.500,.000,16.2,17.5,16.9,56.1,0.0,0.0,0.0,14.9,96,103,-8.1
Dakota Mathias,4:00,1.031,1.167,.333,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,190,108,36.6
Terrance Ferguson,3:45,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,108,-7.4
Paul Reed,1:24,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,200,106,10.0
