Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ben Simmons,34:59,6,13,.462,0,0,,0,0,,1,9,10,6,0,1,2,2,12,+7
Tobias Harris,29:37,10,16,.625,2,5,.400,0,0,,1,4,5,2,0,0,1,1,22,+24
Seth Curry,25:34,4,7,.571,2,2,1.000,1,1,1.000,0,1,1,2,0,1,2,2,11,+20
Joel Embiid,24:54,4,10,.400,0,3,.000,6,8,.750,1,10,11,4,2,3,1,1,14,+18
Danny Green,22:53,5,10,.500,3,8,.375,0,0,,2,4,6,3,1,0,1,1,13,+21
Shake Milton,26:43,3,11,.273,1,6,.167,3,3,1.000,1,1,2,6,1,0,0,2,10,+15
Tyrese Maxey,21:13,4,10,.400,2,3,.667,1,1,1.000,0,2,2,2,1,0,0,2,11,-3
Dwight Howard,17:31,4,6,.667,0,0,,1,4,.250,6,7,13,1,0,0,3,4,9,+6
Matisse Thybulle,16:17,2,5,.400,0,3,.000,0,0,,0,2,2,4,2,0,0,0,4,-1
Vincent Poirier,5:35,0,1,.000,0,0,,2,4,.500,1,0,1,1,0,0,0,1,2,-7
Isaiah Joe,5:35,0,2,.000,0,1,.000,0,0,,1,1,2,3,0,0,0,3,0,-7
Dakota Mathias,4:00,3,3,1.000,1,1,1.000,1,2,.500,0,0,0,0,0,0,0,1,8,-5
Terrance Ferguson,3:45,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
Paul Reed,1:24,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,+1
