Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,240,.609,.584,.303,.202,19.5,74.0,49.5,42.2,6.4,17.8,7.6,100.0,125.4,110.6
MEM,240,.539,.488,.477,.279,26.0,80.5,50.5,76.5,7.4,6.5,11.1,100.0,110.6,125.4
