Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ja Morant,26:50,.466,.417,.167,.167,10.1,9.7,9.9,33.1,1.9,0.0,18.9,24.7,97,135,-2.9
De'Anthony Melton,26:46,.458,.458,.500,.000,6.8,19.4,12.0,26.5,0.0,0.0,7.7,20.3,106,139,-0.6
Jonas Valančiūnas,25:02,.556,.556,.111,.000,14.5,36.3,23.4,7.3,2.0,0.0,10.0,16.7,117,132,-2.8
Xavier Tillman,24:00,.436,.333,.556,.333,11.3,5.4,8.9,0.0,0.0,5.0,8.8,19.7,100,136,-6.8
Desmond Bane,23:55,.250,.250,.500,.000,0.0,10.8,4.5,6.3,0.0,0.0,11.1,15.7,56,140,-14.8
John Konchar,28:00,.509,.500,.167,.333,3.2,9.3,5.7,11.1,0.0,0.0,0.0,10.2,122,140,-5.5
Gorgui Dieng,22:58,.713,.500,.429,1.143,3.9,16.9,9.3,14.1,2.2,5.2,16.0,22.7,134,129,7.3
Sean McDermott,21:18,.765,.700,.600,.400,4.3,18.3,10.0,7.7,0.0,5.6,0.0,11.5,168,134,5.2
Justise Winslow,21:14,.286,.250,.286,.286,8.5,30.5,17.6,0.0,2.4,5.7,11.3,34.9,64,127,-17.2
Tyus Jones,19:57,.463,.409,.364,.182,0.0,19.5,8.0,27.4,2.5,0.0,7.8,26.9,103,132,0.4
