Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devonte' Graham,35:11,.567,.533,.533,.267,0.0,5.6,3.2,33.6,4.5,0.0,5.6,24.7,119,97,4.7
Gordon Hayward,34:40,.794,.706,.118,.588,3.7,5.7,4.8,18.2,0.0,2.8,12.3,34.4,139,106,10.2
Terry Rozier,33:58,.644,.625,.625,.375,0.0,17.3,9.9,8.7,1.6,0.0,17.7,16.3,104,97,-3.9
P.J. Washington,30:39,.509,.455,.455,.364,8.5,9.6,9.1,9.9,0.0,3.1,7.3,22.0,107,103,-4.1
Bismack Biyombo,25:20,.500,.500,.000,.000,0.0,11.6,6.6,10.5,0.0,11.4,33.3,5.8,90,98,-2.5
LaMelo Ball,29:34,.308,.308,.462,.000,4.4,43.1,26.4,34.3,5.4,3.2,7.1,23.2,87,73,3.0
Miles Bridges,25:26,1.009,1.000,.333,.167,0.0,7.7,4.4,13.2,2.1,7.5,0.0,12.4,195,98,13.3
Caleb Martin,14:49,.833,.833,.667,.000,0.0,0.0,0.0,20.6,0.0,0.0,0.0,9.9,169,110,3.3
Cody Martin,6:20,.436,.333,.667,.333,20.5,15.5,17.6,24.9,0.0,0.0,22.5,34.3,92,101,-12.8
Vernon Carey,1:21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,110,-7.4
Nick Richards,1:21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,110,-8.1
Jalen McDaniels,1:21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,110,-8.4
