Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Devonte' Graham,35:11,7,15,.467,2,8,.250,3,4,.750,0,2,2,7,3,0,1,1,19,+12
Gordon Hayward,34:40,11,17,.647,2,2,1.000,10,10,1.000,1,2,3,3,0,1,3,0,34,+25
Terry Rozier,33:58,4,8,.500,2,5,.400,2,3,.667,0,6,6,2,1,0,2,2,12,+16
P.J. Washington,30:39,4,11,.364,2,5,.400,3,4,.750,2,3,5,2,0,1,1,2,13,+17
Bismack Biyombo,25:20,1,2,.500,0,0,,0,0,,0,3,3,2,0,3,1,3,2,+11
LaMelo Ball,29:34,3,13,.231,2,6,.333,0,0,,1,13,14,7,3,1,1,2,8,+4
Miles Bridges,25:26,5,6,.833,2,2,1.000,1,1,1.000,0,2,2,2,1,2,0,2,13,+11
Caleb Martin,14:49,2,3,.667,1,2,.500,0,0,,0,0,0,2,0,0,0,0,5,-2
Cody Martin,6:20,1,3,.333,0,2,.000,1,1,1.000,1,1,2,1,0,0,1,1,3,+2
Vernon Carey,1:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
Nick Richards,1:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
Jalen McDaniels,1:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
