Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Brandon Ingram,38:32,12,21,.571,3,6,.500,3,3,1.000,1,5,6,7,0,0,2,1,30,+4
Lonzo Ball,35:13,7,13,.538,5,9,.556,1,2,.500,0,9,9,3,0,1,3,2,20,+7
Zion Williamson,31:23,6,12,.500,0,0,,6,9,.667,1,3,4,5,0,3,3,4,18,+12
Steven Adams,30:01,5,5,1.000,0,0,,2,5,.400,7,5,12,1,1,0,4,3,12,+11
Eric Bledsoe,27:02,2,6,.333,1,1,1.000,0,0,,0,4,4,3,0,0,3,3,5,+18
Josh Hart,23:45,3,5,.600,1,2,.500,4,4,1.000,0,7,7,2,1,0,0,1,11,-8
Willy Hernangómez,17:59,1,2,.500,0,0,,0,0,,2,4,6,1,2,1,0,1,2,-10
Nickeil Alexander-Walker,16:53,2,7,.286,0,4,.000,0,0,,0,2,2,0,1,1,3,1,4,-8
J.J. Redick,16:52,3,5,.600,3,3,1.000,3,3,1.000,0,0,0,1,0,0,1,1,12,-15
Sindarius Thornwell,2:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
