Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tobias Harris,28:30,.609,.583,.111,.111,14.4,19.8,17.6,30.1,3.5,2.6,5.0,29.4,145,97,13.4
Seth Curry,26:15,.656,.656,.375,.000,5.2,10.8,8.5,18.5,0.0,0.0,0.0,25.7,152,109,3.7
Ben Simmons,26:02,.625,.667,.000,.556,5.3,10.8,8.6,36.9,1.9,0.0,21.1,23.0,126,105,4.8
Danny Green,22:31,.889,.889,.778,.000,6.1,16.7,12.4,0.0,0.0,6.7,10.0,18.7,155,102,9.9
Tony Bradley,20:49,.667,.667,.000,.000,13.2,27.1,21.4,17.9,0.0,0.0,0.0,6.1,182,104,4.0
Dwight Howard,19:43,.800,.800,.000,.000,7.0,33.4,22.6,10.5,2.5,3.8,16.7,12.8,144,94,5.4
Matisse Thybulle,16:32,1.250,1.250,.500,.000,0.0,17.1,10.1,6.5,9.0,4.5,0.0,10.2,247,84,22.9
Furkan Korkmaz,15:04,1.015,1.000,.571,.286,0.0,6.2,3.7,15.9,0.0,0.0,0.0,22.1,209,110,20.3
Shake Milton,14:40,.400,.400,.000,.000,9.4,0.0,3.8,26.5,0.0,0.0,37.5,23.0,86,111,-17.1
Mike Scott,13:08,.333,.333,.500,.000,0.0,21.5,12.7,0.0,0.0,0.0,0.0,19.3,81,106,-16.3
Tyrese Maxey,8:47,.425,.400,.000,.400,0.0,10.7,6.4,24.3,0.0,8.5,14.5,33.0,96,102,-6.1
Vincent Poirier,7:28,.250,.250,.000,.000,55.1,12.6,29.9,0.0,0.0,0.0,20.0,28.2,85,107,-31.2
Isaiah Joe,7:28,.500,.500,.800,.000,0.0,12.6,7.5,0.0,0.0,0.0,0.0,28.2,113,109,-8.4
Terrance Ferguson,6:41,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0,112,-16.9
Paul Reed,6:22,1.000,1.000,.000,.000,0.0,29.6,17.5,0.0,0.0,11.8,0.0,6.6,200,94,8.0
