Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Saddiq Bey,39:13,8,20,.400,2,12,.167,0,0,,1,6,7,2,1,1,1,2,18,+14
Isaiah Stewart,31:43,7,12,.583,0,1,.000,1,2,.500,9,12,21,3,0,2,1,4,15,+20
Josh Jackson,27:19,9,16,.563,2,4,.500,9,10,.900,0,7,7,0,2,1,4,5,29,+16
Killian Hayes,26:45,3,10,.300,1,2,.500,2,2,1.000,0,4,4,7,5,1,2,2,9,+11
Sekou Doumbouya,23:46,2,6,.333,1,4,.250,3,6,.500,0,1,1,3,1,0,3,3,8,+10
Frank Jackson,23:30,5,10,.500,3,6,.500,5,8,.625,2,3,5,0,0,0,2,4,18,-8
Saben Lee,21:15,0,3,.000,0,2,.000,2,2,1.000,1,1,2,4,3,1,2,0,2,-5
Tyler Cook,20:51,3,7,.429,0,0,,2,4,.500,2,4,6,0,0,0,2,1,8,-7
Jahlil Okafor,16:17,1,3,.333,1,2,.500,0,0,,0,0,0,2,1,1,0,2,3,-14
Deividas Sirvydis,9:21,0,3,.000,0,2,.000,0,0,,0,1,1,1,0,0,1,1,0,-7
