Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,240,.525,.506,.286,.286,22.0,75.6,50.0,42.9,2.2,8.9,16.4,100.0,99.7,116.2
SAS,240,.577,.531,.300,.338,24.4,78.0,50.0,75.7,13.2,12.7,9.8,100.0,116.2,99.7
