Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,0,240,41,92,.446,13,37,.351,8,11,.727,9,36,45,27,10,5,9,10,103
MEM,1,240,40,87,.460,14,28,.500,8,8,1.000,8,37,45,27,6,5,16,15,102
