Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,28:35,2,10,.200,0,1,.000,6,6,1.000,0,1,1,5,2,1,4,1,10,-24
Dillon Brooks,27:36,10,18,.556,2,5,.400,3,3,1.000,1,2,3,1,3,1,2,1,25,-25
Brandon Clarke,25:24,4,7,.571,0,1,.000,1,1,1.000,1,2,3,2,2,0,0,2,9,-22
Xavier Tillman,22:59,5,10,.500,0,0,,2,2,1.000,1,3,4,2,0,2,1,5,12,-20
Kyle Anderson,20:57,2,7,.286,0,2,.000,2,2,1.000,3,2,5,2,1,0,2,2,6,-19
Desmond Bane,26:12,6,13,.462,3,6,.500,1,1,1.000,1,2,3,5,0,0,2,4,16,+2
Gorgui Dieng,25:01,1,4,.250,0,0,,3,4,.750,0,6,6,1,1,1,2,3,5,+2
De'Anthony Melton,22:01,4,8,.500,1,5,.200,3,3,1.000,0,2,2,6,0,2,3,2,12,+5
Tyus Jones,20:59,5,10,.500,2,3,.667,0,0,,1,2,3,3,0,0,0,0,12,+3
John Konchar,20:16,3,6,.500,1,2,.500,2,2,1.000,2,4,6,0,2,0,0,2,9,+8
