Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,0,240,42,93,.452,9,25,.360,23,24,.958,10,26,36,27,11,7,16,22,116
IND,1,240,49,82,.598,16,29,.552,20,29,.690,9,33,42,30,8,8,18,19,134
