Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,1,240,47,84,.560,7,27,.259,19,23,.826,6,35,41,25,7,4,9,14,120
CHI,0,240,41,86,.477,13,33,.394,13,14,.929,8,30,38,25,6,1,13,17,108
