Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Peja Stojaković,27:49,6,12,.500,4,8,.500,4,4,1.000,1,5,6,0,1,0,1,0,20,-1
Chris Webber,27:27,5,16,.313,0,0,,3,3,1.000,3,7,10,5,3,0,5,4,13,-5
Doug Christie,25:33,0,7,.000,0,1,.000,0,0,,2,5,7,6,1,3,0,2,0,+14
Vlade Divac,21:51,5,7,.714,0,0,,2,3,.667,3,5,8,0,1,1,4,5,12,-3
Mike Bibby,19:40,2,4,.500,0,2,.000,2,2,1.000,0,1,1,3,0,0,1,0,6,-6
Bobby Jackson,28:20,7,12,.583,3,3,1.000,1,2,.500,2,2,4,4,2,0,2,3,18,+32
Jim Jackson,27:08,6,14,.429,2,4,.500,0,0,,4,4,8,2,0,0,2,2,14,+20
Scot Pollard,22:46,7,13,.538,0,0,,1,2,.500,6,6,12,0,1,0,1,1,15,+26
Keon Clark,20:34,5,6,.833,0,0,,2,3,.667,0,4,4,0,0,0,1,1,12,+31
Hedo Türkoğlu,12:19,2,4,.500,1,2,.500,0,0,,1,4,5,2,1,0,1,1,5,+16
Gerald Wallace,3:17,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,2,2,+3
Lawrence Funderburke,3:17,0,3,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+3
