Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Mychal Mulder,30:55,10,16,.625,6,11,.545,0,0,,1,4,5,0,0,0,1,2,26,-3
Andrew Wiggins,30:35,3,11,.273,0,4,.000,9,10,.900,4,0,4,5,2,2,3,2,15,-35
Stephen Curry,29:50,9,18,.500,5,9,.556,4,4,1.000,0,1,1,2,2,0,2,1,27,-27
Draymond Green,28:44,0,1,.000,0,1,.000,0,0,,0,11,11,3,3,2,6,3,0,-18
Kevon Looney,20:37,1,3,.333,0,1,.000,0,0,,2,2,4,1,1,0,0,1,2,-6
Kelly Oubre,23:08,2,10,.200,2,7,.286,4,8,.500,1,2,3,0,1,0,0,1,10,-41
Jordan Poole,22:03,3,14,.214,2,7,.286,2,2,1.000,1,4,5,3,0,0,2,0,10,-7
Juan Toscano-Anderson,20:22,1,3,.333,0,1,.000,0,0,,1,3,4,4,0,0,3,5,2,-27
Gary Payton,13:49,2,2,1.000,0,0,,0,0,,0,3,3,1,1,0,0,2,4,+2
Nico Mannion,13:26,2,4,.500,1,2,.500,0,0,,0,2,2,5,0,0,1,1,5,+4
Alen Smailagić,6:31,1,2,.500,0,0,,0,0,,0,1,1,1,1,1,0,0,2,+8
