Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gordon Hayward,36:29,.590,.568,.500,.091,0.0,9.4,4.5,8.5,2.6,3.6,4.2,28.6,110,113,1.7
Devonte' Graham,35:07,.492,.450,.900,.500,0.0,0.0,0.0,10.3,0.0,0.0,14.1,17.7,93,123,-10.8
Cody Zeller,34:26,.354,.333,.111,.222,12.4,36.5,24.0,24.5,0.0,3.8,9.2,13.8,116,114,-0.3
P.J. Washington,25:36,1.000,1.000,.667,.000,4.2,26.8,15.1,14.0,1.9,15.2,0.0,5.1,203,104,8.1
Terry Rozier,17:55,.636,.611,.667,.111,0.0,12.8,6.2,8.0,0.0,0.0,17.5,27.9,97,121,-4.8
LaMelo Ball,31:01,.967,.900,.300,.900,6.9,11.1,8.9,44.0,4.7,0.0,6.7,21.1,196,110,24.9
Miles Bridges,28:35,.611,.611,.222,.000,0.0,20.0,9.7,18.9,3.4,0.0,18.2,16.8,108,111,-1.2
Malik Monk,22:44,.547,.531,.438,.063,0.0,10.1,4.9,14.5,0.0,0.0,0.0,31.6,109,122,-2.0
Caleb Martin,6:34,.750,.750,.750,.000,0.0,0.0,0.0,24.9,0.0,0.0,0.0,26.6,141,123,10.8
Cody Martin,1:12,,,,,0.0,100.0,92.0,0.0,0.0,0.0,,0.0,0,86,3.1
Nick Richards,0:21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,-8.4
