Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Gordon Hayward,36:29,10,22,.455,5,11,.455,2,2,1.000,0,3,3,2,2,1,1,3,27,-11
Devonte' Graham,35:07,3,10,.300,3,9,.333,3,5,.600,0,0,0,3,0,0,2,3,12,+5
Cody Zeller,34:26,3,9,.333,0,1,.000,1,2,.500,4,11,15,7,0,1,1,2,7,-4
P.J. Washington,25:36,2,3,.667,2,2,1.000,0,0,,1,6,7,3,1,3,0,5,6,+15
Terry Rozier,17:55,4,9,.444,3,6,.500,1,1,1.000,0,2,2,1,0,0,2,1,12,-18
LaMelo Ball,31:01,8,10,.800,2,3,.667,9,9,1.000,2,3,5,9,3,0,1,3,27,+37
Miles Bridges,28:35,5,9,.556,1,2,.500,0,0,,0,5,5,4,2,0,2,2,11,+25
Malik Monk,22:44,7,16,.438,3,7,.429,1,1,1.000,0,2,2,2,0,0,0,0,18,+3
Caleb Martin,6:34,2,4,.500,2,3,.667,0,0,,0,0,0,1,0,0,0,1,6,+6
Cody Martin,1:12,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,+2
Nick Richards,0:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
