Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,0,240,44,96,.458,10,29,.345,13,21,.619,17,38,55,21,6,10,16,20,111
ORL,1,240,38,85,.447,11,25,.440,25,28,.893,6,31,37,20,10,5,10,17,112
