Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dillon Brooks,31:40,9,20,.450,2,6,.333,3,4,.750,0,1,1,1,0,0,0,4,23,-6
Ja Morant,31:40,8,18,.444,2,3,.667,4,4,1.000,1,2,3,7,0,1,6,1,22,-6
Desmond Bane,30:59,2,5,.400,1,3,.333,0,0,,2,4,6,0,0,0,2,2,5,+10
Jonas Valančiūnas,30:21,5,10,.500,0,0,,1,4,.250,7,9,16,3,1,3,3,3,11,+7
Kyle Anderson,27:56,7,12,.583,3,5,.600,4,5,.800,1,3,4,2,2,0,1,0,21,+10
Jaren Jackson,21:21,3,6,.500,0,2,.000,1,1,1.000,2,5,7,0,0,2,2,4,7,-12
De'Anthony Melton,18:58,3,10,.300,1,5,.200,0,0,,1,5,6,3,2,3,1,1,7,-9
Xavier Tillman,16:22,2,4,.500,0,1,.000,0,0,,1,3,4,1,1,0,0,2,4,-7
Tyus Jones,16:20,3,6,.500,1,3,.333,0,0,,0,1,1,3,0,1,1,1,7,+5
Justise Winslow,14:23,2,5,.400,0,1,.000,0,3,.000,2,5,7,1,0,0,0,2,4,+3
