Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
LeBron James,38:04,13,25,.520,6,10,.600,2,2,1.000,1,5,6,8,1,1,3,2,34,+15
Anthony Davis,37:48,8,18,.444,0,1,.000,2,5,.400,0,9,9,6,1,2,2,3,18,0
Dennis Schröder,32:44,2,10,.200,0,3,.000,0,0,,1,0,1,1,2,0,1,2,4,0
Kentavious Caldwell-Pope,27:19,7,10,.700,7,10,.700,2,2,1.000,0,3,3,0,0,1,2,0,23,+8
Marc Gasol,18:13,1,3,.333,1,3,.333,0,0,,1,2,3,2,0,1,0,1,3,+4
Montrezl Harrell,26:03,4,7,.571,0,0,,4,4,1.000,2,3,5,2,1,0,0,2,12,-3
Kyle Kuzma,22:07,2,6,.333,1,3,.333,0,0,,1,4,5,0,0,2,1,1,5,-1
Alex Caruso,17:40,1,2,.500,1,1,1.000,2,2,1.000,0,4,4,1,3,1,0,3,5,+4
Markieff Morris,10:10,1,3,.333,1,3,.333,0,0,,0,2,2,3,0,0,1,0,3,+10
Wesley Matthews,9:52,2,4,.500,2,3,.667,0,0,,0,0,0,2,0,0,0,0,6,-2
