Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandon Ingram,31:40,.447,.400,.467,.267,3.2,13.5,8.1,18.1,1.4,6.6,0.0,21.6,106,119,-0.3
Zion Williamson,29:14,.601,.605,.105,.316,6.8,18.2,12.4,28.6,0.0,3.6,15.6,35.8,105,123,-0.2
Eric Bledsoe,28:44,.558,.538,.615,.077,3.5,11.1,7.2,27.0,0.0,0.0,13.0,21.9,109,127,-3.2
Lonzo Ball,27:49,.438,.438,.750,.000,3.6,26.8,14.8,19.3,4.9,3.8,20.0,14.7,90,110,-1.7
Steven Adams,23:38,.667,.667,.333,.000,4.2,4.5,4.4,5.5,1.9,0.0,50.0,10.3,72,124,-11.8
Nickeil Alexander-Walker,32:45,.416,.346,.615,.462,0.0,16.3,7.9,16.7,4.2,9.6,0.0,19.5,100,110,1.5
Josh Hart,18:55,.500,.500,.667,.000,0.0,22.6,10.9,13.2,2.4,0.0,40.0,10.8,72,119,-7.9
Jaxson Hayes,13:26,.962,1.000,.000,1.667,14.9,23.8,19.2,0.0,6.8,0.0,0.0,15.8,203,109,10.0
Nicolò Melli,10:32,.581,.500,.667,.333,0.0,40.5,19.6,0.0,0.0,0.0,0.0,13.3,120,122,-5.1
Kira Lewis,9:53,.740,.800,.400,.800,0.0,0.0,0.0,18.4,0.0,0.0,0.0,27.9,143,129,9.6
Wenyen Gabriel,6:42,.000,.000,.333,.000,14.9,31.8,23.1,17.5,0.0,0.0,0.0,18.3,44,124,-16.8
Sindarius Thornwell,6:42,.644,.833,.667,.667,14.9,0.0,7.7,26.9,0.0,0.0,20.5,29.7,101,129,0.6
